date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2007-04-18,Argentina,Chile,0,0,Friendly,Argentina,-8,8,1986,1743,-2,3,6,35
2007-04-19,Honduras,Haiti,1,3,Friendly,Honduras,-24,24,1677,1584,-2,6,45,65
2007-04-24,Seychelles,Reunion,2,0,Friendly,the Seychelles,18,-18,1123,1261,2,-7,171,141
2007-04-26,Mauritius,Reunion,1,1,Friendly,Mauritius,-2,2,1233,1263,0,1,145,140
2007-04-28,Mozambique,Seychelles,2,0,COSAFA Cup,Mozambique,11,-11,1297,1112,1,-1,131,172
2007-04-28,Zimbabwe,Madagascar,1,0,COSAFA Cup,Mozambique,6,-6,1470,1170,0,-3,92,166
2007-04-29,DR Congo,Ethiopia,2,0,African Nations Cup qualifier,DR Congo,17,-17,1479,1382,2,-3,91,106
2007-04-29,Madagascar,Seychelles,5,0,COSAFA Cup,Mozambique,33,-33,1203,1079,10,-4,156,176
2007-04-29,Mozambique,Zimbabwe,0,0,COSAFA Cup,Mozambique,4,-4,1301,1466,1,-1,130,93
2007-05-09,Chile,Cuba,3,0,Friendly,Chile,5,-5,1748,1533,3,-2,32,79
2007-05-09,Panama,Colombia,0,4,Friendly,Panama,-12,12,1554,1811,-1,1,71,18
2007-05-16,Chile,Cuba,2,0,Friendly,Chile,4,-4,1752,1529,0,-1,32,80
2007-05-16,Thailand,China,1,0,Friendly,Thailand,14,-14,1353,1592,4,-6,116,61
2007-05-17,Guadeloupe,Dominica,2,0,Friendly,Guadeloupe,2,-2,1372,987,0,0,114,188
2007-05-20,Guadeloupe,Dominica,1,1,Friendly,Guadeloupe,-9,9,1363,996,0,0,114,188
2007-05-21,Eritrea,Sudan,1,0,Friendly,Eritrea,14,-14,1130,1368,0,-7,171,113
2007-05-23,Ecuador,Ireland,1,1,Friendly,the United States,1,-1,1749,1767,0,0,33,28
2007-05-23,Haiti,Chile,0,0,Friendly,Haiti,2,-2,1586,1750,0,0,65,32
2007-05-25,Venezuela,Honduras,2,1,Friendly,Venezuela,8,-8,1654,1669,4,-1,48,46
2007-05-25,Zimbabwe,Lesotho,1,1,Friendly,Zimbabwe,-8,8,1458,1170,0,1,93,167
2007-05-26,Bolivia,Ireland,1,1,Friendly,the United States,5,-5,1581,1762,0,-3,66,31
2007-05-26,Eritrea,Sudan,1,1,Friendly,Eritrea,4,-4,1134,1364,0,0,171,113
2007-05-26,Malawi,South Africa,0,0,COSAFA Cup,Swaziland,9,-9,1318,1473,1,-3,124,91
2007-05-26,Namibia,Zambia,1,2,Friendly,Namibia,-4,4,1189,1547,-1,0,158,74
2007-05-26,Swaziland,Mauritius,0,0,COSAFA Cup,Swaziland,-2,2,1171,1235,-1,0,166,145
2007-05-26,Uganda,Tanzania,1,1,Friendly,Uganda,-5,5,1384,1313,0,1,104,126
2007-05-26,Wales,New Zealand,2,2,Friendly,Wales,-5,5,1568,1489,-1,1,69,86
2007-05-27,Botswana,Libya,0,0,Friendly,Botswana,0,0,1320,1430,0,0,123,98
2007-05-27,Kenya,Nigeria,0,1,Friendly,Kenya,-3,3,1324,1768,0,1,122,28
2007-05-27,Rwanda,Burundi,1,0,Friendly,Rwanda,7,-7,1274,1238,1,0,135,144
2007-05-27,South Africa,Mauritius,2,0,COSAFA Cup,Swaziland,12,-12,1485,1223,3,-7,88,152
2007-05-27,Swaziland,Malawi,1,0,COSAFA Cup,Swaziland,23,-23,1194,1295,9,-7,157,131
2007-05-28,Congo,DR Congo,2,1,Friendly,Congo,9,-9,1435,1470,4,-1,96,92
2007-05-28,Trinidad and Tobago,Haiti,1,0,Digicel Shield,Trinidad and Tobago,13,-13,1551,1573,3,-2,74,67
2007-05-29,Zimbabwe,Burkina Faso,1,1,Friendly,Zimbabwe,-4,4,1454,1413,-1,0,94,101
2007-05-30,Austria,Scotland,0,1,Friendly,Austria,-10,10,1612,1747,0,3,54,34
2007-05-30,Haiti,Saint Vincent and the Grenadines,3,0,Digicel Shield,Trinidad and Tobago,11,-11,1584,1335,2,-3,65,121
2007-06-01,England,Brazil,1,1,Friendly,England,1,-1,1940,2065,0,0,7,1
2007-06-01,Ethiopia,DR Congo,1,0,African Nations Cup qualifier,Ethiopia,19,-19,1401,1451,3,-3,103,95
2007-06-01,Indonesia,Hong Kong,3,0,Friendly,Indonesia,11,-11,1304,1237,4,-1,128,144
2007-06-01,Japan,Montenegro,2,0,Kirin Cup,Japan,13,-13,1746,1669,4,-2,35,45
2007-06-01,Venezuela,Canada,2,2,Friendly,Venezuela,-4,4,1650,1598,-3,4,51,55
2007-06-02,Albania,Luxembourg,2,0,European Championship qualifier,Albania,2,-2,1513,1004,0,0,82,186
2007-06-02,Australia,Uruguay,1,2,Friendly,Australia,-10,10,1755,1863,-2,1,32,14
2007-06-02,Austria,Paraguay,0,0,Friendly,Austria,1,-1,1613,1745,-1,-1,55,36
2007-06-02,Azerbaijan,Poland,1,3,European Championship qualifier,Azerbaijan,-10,10,1393,1797,-4,1,106,21
2007-06-02,Belarus,Bulgaria,0,2,European Championship qualifier,Belarus,-24,24,1549,1769,-6,9,74,28
2007-06-02,Belgium,Portugal,1,2,European Championship qualifier,Belgium,-11,11,1642,1932,-3,0,51,8
2007-06-02,Bosnia and Herzegovina,Turkey,3,2,European Championship qualifier,Bosnia and Herzegovina,29,-29,1626,1834,7,-2,52,16
2007-06-02,Cape Verde,Algeria,2,2,African Nations Cup qualifier,Cape Verde,1,-1,1310,1434,0,0,126,96
2007-06-02,Costa Rica,Chile,2,0,Friendly,Costa Rica,14,-14,1690,1736,1,-8,43,40
2007-06-02,Denmark,Sweden,3,3,European Championship qualifier,Denmark,-11,11,1900,1805,-1,1,11,19
2007-06-02,Eritrea,Angola,1,1,African Nations Cup qualifier,Eritrea,15,-15,1149,1572,0,-6,171,68
2007-06-02,Estonia,Croatia,0,1,European Championship qualifier,Estonia,-3,3,1379,1906,0,1,107,10
2007-06-02,Faroe Islands,Italy,1,2,European Championship qualifier,the Faroe Islands,-1,1,1171,2026,0,0,166,3
2007-06-02,Finland,Serbia,0,2,European Championship qualifier,Finland,-32,32,1621,1765,-6,10,54,30
2007-06-02,France,Ukraine,2,0,European Championship qualifier,France,7,-7,2056,1803,0,-1,2,20
2007-06-02,Germany,San Marino,6,0,European Championship qualifier,Germany,0,0,1988,936,0,0,5,193
2007-06-02,Greece,Hungary,2,0,European Championship qualifier,Greece,10,-10,1793,1583,2,-4,22,64
2007-06-02,Honduras,Trinidad and Tobago,3,1,Friendly,Honduras,7,-7,1676,1544,1,-1,44,75
2007-06-02,Iceland,Liechtenstein,1,1,European Championship qualifier,Iceland,-17,17,1477,1154,-6,0,90,170
2007-06-02,Kazakhstan,Armenia,1,2,European Championship qualifier,Kazakhstan,-26,26,1358,1408,-9,5,114,102
2007-06-02,Latvia,Spain,0,2,European Championship qualifier,Latvia,-6,6,1422,1921,2,0,98,9
2007-06-02,Lithuania,Georgia,1,0,European Championship qualifier,Lithuania,17,-17,1503,1524,3,-4,84,80
2007-06-02,Macedonia,Israel,1,2,European Championship qualifier,Macedonia,-15,15,1526,1742,-3,4,79,37
2007-06-02,Mexico,Iran,4,0,Friendly,Mexico,11,-11,1845,1777,1,-6,15,27
2007-06-02,Morocco,Zimbabwe,2,0,African Nations Cup qualifier,Morocco,9,-9,1661,1445,3,-2,47,95
2007-06-02,Namibia,Libya,1,0,African Nations Cup qualifier,Namibia,28,-28,1217,1402,7,-4,152,103
2007-06-02,Norway,Malta,4,0,European Championship qualifier,Norway,3,-3,1740,1270,0,0,39,136
2007-06-02,Russia,Andorra,4,0,European Championship qualifier,Russia,1,-1,1783,1095,0,0,25,174
2007-06-02,Rwanda,Equatorial Guinea,2,0,African Nations Cup qualifier,Rwanda,17,-17,1291,1197,2,-4,133,157
2007-06-02,Slovenia,Romania,1,2,European Championship qualifier,Slovenia,-9,9,1553,1890,-2,0,72,12
2007-06-02,South Africa,Chad,4,0,African Nations Cup qualifier,South Africa,10,-10,1495,1252,3,-1,85,142
2007-06-02,South Korea,Netherlands,0,2,Friendly,South Korea,-7,7,1674,1996,-2,0,45,4
2007-06-02,Sudan,Mauritius,3,0,African Nations Cup qualifier,Sudan,14,-14,1378,1209,5,-2,108,154
2007-06-02,Switzerland,Argentina,1,1,Friendly,Switzerland,2,-2,1830,1984,0,0,17,6
2007-06-02,Tanzania,Senegal,1,1,African Nations Cup qualifier,Tanzania,12,-12,1325,1646,3,-3,122,50
2007-06-02,Tunisia,Seychelles,4,0,African Nations Cup qualifier,Tunisia,2,-2,1649,1077,3,0,49,176
2007-06-02,Uganda,Nigeria,2,1,African Nations Cup qualifier,Uganda,33,-33,1417,1735,5,-13,100,41
2007-06-02,United States,China,4,1,Friendly,the United States,6,-6,1786,1586,4,-1,23,62
2007-06-02,Wales,Czechia,0,0,European Championship qualifier,Wales,11,-11,1579,1864,3,0,66,13
2007-06-02,Zambia,Congo,3,0,African Nations Cup qualifier,Zambia,16,-16,1563,1419,6,-3,69,99
2007-06-03,Benin,Mali,0,0,African Nations Cup qualifier,Benin,9,-9,1286,1544,1,-2,134,74
2007-06-03,Burundi,Botswana,1,0,African Nations Cup qualifier,Rwanda,25,-25,1263,1295,3,-7,140,131
2007-06-03,Colombia,Montenegro,1,0,Kirin Cup,Japan,9,-9,1820,1660,0,-1,18,47
2007-06-03,Guinea,Gambia,2,2,African Nations Cup qualifier,Guinea,-16,16,1571,1324,-8,3,68,124
2007-06-03,Ivory Coast,Madagascar,5,0,African Nations Cup qualifier,Ivory Coast,2,-2,1788,1201,0,-1,23,157
2007-06-03,Liberia,Cameroon,1,2,African Nations Cup qualifier,Liberia,-3,3,1264,1784,-2,1,139,25
2007-06-03,Mauritania,Egypt,1,1,African Nations Cup qualifier,Mauritania,17,-17,1209,1724,5,-4,154,42
2007-06-03,Mozambique,Burkina Faso,3,1,African Nations Cup qualifier,Mozambique,31,-31,1332,1382,8,-5,122,106
2007-06-03,Niger,Lesotho,2,0,African Nations Cup qualifier,Niger,15,-15,1282,1155,2,-2,135,169
2007-06-03,Peru,Ecuador,2,1,Friendly,Spain,13,-13,1637,1736,1,-5,52,38
2007-06-03,Sierra Leone,Togo,0,1,African Nations Cup qualifier,Sierra Leone,-16,16,1266,1470,-4,1,138,92
2007-06-03,Swaziland,Kenya,0,0,African Nations Cup qualifier,Swaziland,2,-2,1196,1322,-1,-2,159,125
2007-06-05,Argentina,Algeria,4,3,Friendly,Spain,1,-1,1985,1433,0,-1,6,97
2007-06-05,Brazil,Turkey,0,0,Friendly,Germany,-6,6,2059,1840,0,1,1,15
2007-06-05,Jamaica,Chile,0,1,Friendly,Jamaica,-9,9,1589,1745,-3,3,59,35
2007-06-05,Japan,Colombia,0,0,Kirin Cup,Japan,-1,1,1745,1821,-1,0,35,18
2007-06-05,Kuwait,Portugal,1,1,Friendly,Kuwait,8,-8,1442,1924,0,0,96,8
2007-06-05,Mexico,Paraguay,0,1,Friendly,Mexico,-15,15,1830,1760,-1,3,16,32
2007-06-06,Andorra,Israel,0,2,European Championship qualifier,Andorra,-2,2,1093,1744,0,-2,174,39
2007-06-06,Armenia,Poland,1,0,European Championship qualifier,Armenia,34,-34,1442,1763,5,-9,96,30
2007-06-06,Bosnia and Herzegovina,Malta,1,0,European Championship qualifier,Bosnia and Herzegovina,3,-3,1629,1267,1,0,52,136
2007-06-06,Bulgaria,Belarus,2,1,European Championship qualifier,Bulgaria,5,-5,1774,1544,1,0,27,73
2007-06-06,Canada,Costa Rica,2,1,CONCACAF Championship,the United States,31,-31,1629,1659,4,-4,52,47
2007-06-06,Croatia,Russia,0,0,European Championship qualifier,Croatia,-11,11,1895,1794,-1,4,11,22
2007-06-06,Ecuador,Peru,2,0,Friendly,Spain,11,-11,1747,1626,3,-2,36,54
2007-06-06,Estonia,England,0,3,European Championship qualifier,Estonia,-5,5,1374,1945,-4,0,111,7
2007-06-06,Faroe Islands,Scotland,0,2,European Championship qualifier,the Faroe Islands,-4,4,1167,1751,-1,-1,167,35
2007-06-06,Finland,Belgium,2,0,European Championship qualifier,Finland,23,-23,1644,1619,3,-4,51,55
2007-06-06,France,Georgia,1,0,European Championship qualifier,France,1,-1,2057,1523,0,0,2,80
2007-06-06,Germany,Slovakia,2,1,European Championship qualifier,Germany,4,-4,1992,1721,0,-1,5,42
2007-06-06,Greece,Moldova,2,1,European Championship qualifier,Greece,2,-2,1795,1395,1,-1,21,105
2007-06-06,Guadeloupe,Haiti,1,1,CONCACAF Championship,the United States,14,-14,1377,1570,4,-5,109,67
2007-06-06,Kazakhstan,Azerbaijan,1,1,European Championship qualifier,Kazakhstan,-4,4,1354,1397,-1,1,115,104
2007-06-06,Latvia,Denmark,0,2,European Championship qualifier,Latvia,-6,6,1416,1906,-3,1,101,10
2007-06-06,Liechtenstein,Spain,0,2,European Championship qualifier,Liechtenstein,-1,1,1153,1922,0,0,170,9
2007-06-06,Lithuania,Italy,0,2,European Championship qualifier,Lithuania,-5,5,1498,2031,0,0,84,3
2007-06-06,Luxembourg,Albania,0,3,European Championship qualifier,Luxembourg,-6,6,998,1519,-1,0,187,82
2007-06-06,Norway,Hungary,4,0,European Championship qualifier,Norway,14,-14,1754,1569,4,-5,34,68
2007-06-06,Romania,Slovenia,2,0,European Championship qualifier,Romania,4,-4,1894,1549,0,0,12,72
2007-06-06,Sweden,Iceland,5,0,European Championship qualifier,Sweden,6,-6,1811,1471,0,-1,19,91
2007-06-06,Thailand,Netherlands,1,3,Friendly,Thailand,-1,1,1352,1997,0,0,116,4
2007-06-07,El Salvador,Trinidad and Tobago,2,1,CONCACAF Championship,the United States,38,-38,1374,1506,9,-9,111,82
2007-06-07,United States,Guatemala,1,0,CONCACAF Championship,the United States,6,-6,1792,1531,1,0,23,76
2007-06-08,Jordan,Iraq,1,1,Friendly,Jordan,-2,2,1552,1589,-1,1,71,59
2007-06-08,Mexico,Cuba,2,1,CONCACAF Championship,the United States,8,-8,1838,1521,0,-3,16,80
2007-06-08,Panama,Honduras,3,2,CONCACAF Championship,the United States,33,-33,1587,1643,9,-8,61,51
2007-06-09,Burkina Faso,Mali,0,1,Friendly,Burkina Faso,-8,8,1374,1552,-4,2,110,71
2007-06-09,Costa Rica,Haiti,1,1,CONCACAF Championship,the United States,-6,6,1653,1576,0,3,46,65
2007-06-09,Guadeloupe,Canada,2,1,CONCACAF Championship,the United States,41,-41,1418,1588,9,-8,100,60
2007-06-09,Guatemala,El Salvador,1,0,CONCACAF Championship,the United States,14,-14,1545,1360,2,-3,74,114
2007-06-09,Tanzania,Zambia,1,1,Friendly,Tanzania,4,-4,1329,1559,0,0,123,70
2007-06-09,United States,Trinidad and Tobago,2,0,CONCACAF Championship,the United States,7,-7,1799,1499,2,-1,21,83
2007-06-10,Cuba,Panama,2,2,CONCACAF Championship,the United States,5,-5,1526,1582,3,-1,77,62
2007-06-10,Honduras,Mexico,2,1,CONCACAF Championship,the United States,38,-38,1681,1800,8,-4,43,20
2007-06-10,Kenya,Rwanda,2,0,Friendly,Kenya,10,-10,1332,1281,3,-2,122,135
2007-06-10,Malawi,Senegal,2,3,Friendly,Malawi,-4,4,1291,1650,-1,1,132,48
2007-06-11,Canada,Haiti,2,0,CONCACAF Championship,the United States,36,-36,1624,1540,6,-10,54,75
2007-06-11,Costa Rica,Guadeloupe,1,0,CONCACAF Championship,the United States,10,-10,1663,1408,2,-2,45,102
2007-06-12,Guatemala,Trinidad and Tobago,1,1,CONCACAF Championship,the United States,-3,3,1542,1502,-1,0,74,83
2007-06-12,Jordan,Iraq,0,0,Friendly,Jordan,-2,2,1550,1591,-1,0,71,59
2007-06-12,Kuwait,Egypt,1,1,Friendly,Kuwait,5,-5,1447,1719,1,-1,95,42
2007-06-12,Reunion,Gabon,0,3,Friendly,Reunion,-17,17,1246,1395,-3,1,143,106
2007-06-12,United States,El Salvador,4,0,CONCACAF Championship,the United States,4,-4,1803,1356,2,-1,19,115
2007-06-13,Honduras,Cuba,5,0,CONCACAF Championship,the United States,29,-29,1710,1497,0,-7,43,84
2007-06-13,Mexico,Panama,1,0,CONCACAF Championship,the United States,11,-11,1811,1571,3,-4,18,66
2007-06-15,Kosovo,Saudi Arabia,1,0,Friendly,Turkey,16,-16,1390,1582,2,-4,108,61
2007-06-16,Algeria,Guinea,0,2,African Nations Cup qualifier,Algeria,-27,27,1406,1598,-4,8,102,58
2007-06-16,Botswana,Mauritania,2,1,African Nations Cup qualifier,Botswana,10,-10,1305,1199,4,-3,127,157
2007-06-16,Burkina Faso,Tanzania,0,1,African Nations Cup qualifier,Burkina Faso,-28,28,1346,1357,-7,10,118,114
2007-06-16,Canada,Guatemala,3,0,CONCACAF Championship,the United States,34,-34,1658,1508,6,-6,48,80
2007-06-16,Cape Verde,Gambia,0,0,African Nations Cup qualifier,Cape Verde,-5,5,1305,1329,0,1,127,124
2007-06-16,Eritrea,Kenya,1,0,African Nations Cup qualifier,Eritrea,25,-25,1174,1307,5,-4,166,126
2007-06-16,Iran,Iraq,0,0,West Asian Championship,Jordan,-10,10,1767,1601,-1,1,27,57
2007-06-16,Malawi,Morocco,0,1,African Nations Cup qualifier,Malawi,-7,7,1284,1668,-1,1,133,45
2007-06-16,Namibia,DR Congo,1,1,African Nations Cup qualifier,Namibia,7,-7,1224,1444,0,-2,152,96
2007-06-16,Seychelles,Sudan,0,2,African Nations Cup qualifier,the Seychelles,-14,14,1063,1392,-2,1,178,108
2007-06-16,Syria,Lebanon,1,0,West Asian Championship,Jordan,13,-13,1485,1338,2,-3,88,121
2007-06-16,Tunisia,Mauritius,2,0,African Nations Cup qualifier,Tunisia,3,-3,1652,1206,1,-1,49,155
2007-06-16,United States,Panama,2,1,CONCACAF Championship,the United States,6,-6,1809,1565,0,-2,20,68
2007-06-16,Zambia,Chad,1,1,African Nations Cup qualifier,Zambia,-16,16,1543,1268,-4,6,73,136
2007-06-17,Angola,Swaziland,3,0,African Nations Cup qualifier,Angola,4,-4,1576,1192,1,1,65,158
2007-06-17,Benin,Togo,4,1,African Nations Cup qualifier,Benin,43,-43,1329,1427,8,-6,124,98
2007-06-17,Cameroon,Rwanda,2,1,African Nations Cup qualifier,Cameroon,1,-1,1785,1280,0,1,25,134
2007-06-17,Congo,South Africa,1,1,African Nations Cup qualifier,Congo,-1,1,1418,1496,-2,0,100,85
2007-06-17,Guadeloupe,Honduras,2,1,CONCACAF Championship,the United States,43,-43,1451,1667,8,-2,93,45
2007-06-17,Liberia,Equatorial Guinea,0,0,African Nations Cup qualifier,Liberia,-9,9,1255,1206,-1,3,141,155
2007-06-17,Libya,Ethiopia,3,1,African Nations Cup qualifier,Libya,22,-22,1424,1379,4,-5,99,109
2007-06-17,Macao,Mongolia,0,0,East Asian Championship qualifier,Macao,-7,7,801,784,0,0,207,210
2007-06-17,Madagascar,Gabon,0,2,African Nations Cup qualifier,Madagascar,-22,22,1179,1417,-7,5,163,101
2007-06-17,Mali,Sierra Leone,6,0,African Nations Cup qualifier,Mali,8,-8,1560,1258,0,-1,69,140
2007-06-17,Mexico,Costa Rica,1,0,CONCACAF Championship,the United States,15,-15,1826,1648,1,-4,17,50
2007-06-17,Mozambique,Senegal,0,0,African Nations Cup qualifier,Mozambique,11,-11,1343,1639,3,-2,120,52
2007-06-17,Niger,Nigeria,1,3,African Nations Cup qualifier,Niger,-7,7,1275,1742,-1,0,135,40
2007-06-17,Taiwan,Guam,10,0,East Asian Championship qualifier,Macao,14,-14,950,590,1,-2,192,225
2007-06-18,Iraq,Palestine,1,0,West Asian Championship,Jordan,5,-5,1606,1262,0,-2,57,139
2007-06-18,Jordan,Syria,0,1,West Asian Championship,Jordan,-29,29,1521,1514,-8,8,78,80
2007-06-18,Malaysia,Cambodia,6,0,Friendly,Malaysia,3,-3,1190,811,0,0,159,205
2007-06-19,Hong Kong,Taiwan,1,1,East Asian Championship qualifier,Macao,-14,14,1223,964,-8,1,152,191
2007-06-19,Lesotho,Uganda,0,0,African Nations Cup qualifier,Lesotho,9,-9,1164,1408,1,-2,169,103
2007-06-19,North Korea,Mongolia,7,0,East Asian Championship qualifier,Macao,2,-2,1483,782,0,0,89,210
2007-06-20,Bolivia,Paraguay,0,0,Chaco Peace Cup,Bolivia,3,-3,1584,1757,1,0,62,32
2007-06-20,Iran,Palestine,2,0,West Asian Championship,Jordan,3,-3,1770,1259,0,0,27,139
2007-06-20,Jordan,Lebanon,3,0,West Asian Championship,Jordan,11,-11,1532,1327,3,-3,75,125
2007-06-21,Hong Kong,Guam,15,1,East Asian Championship qualifier,Macao,3,-3,1226,587,2,0,150,225
2007-06-21,Indonesia,Jamaica,2,1,Friendly,Indonesia,15,-15,1319,1574,4,-5,126,65
2007-06-21,Macao,North Korea,1,7,East Asian Championship qualifier,Macao,-3,3,798,1486,-1,0,208,89
2007-06-21,Malaysia,United Arab Emirates,1,3,Friendly,Malaysia,-6,6,1184,1528,0,2,159,76
2007-06-21,Mexico,Guadeloupe,1,0,CONCACAF Championship,the United States,5,-5,1831,1446,1,-1,16,94
2007-06-21,United States,Canada,2,1,CONCACAF Championship,the United States,10,-10,1819,1648,1,-2,19,49
2007-06-22,Iraq,Syria,3,0,West Asian Championship,Jordan,26,-26,1632,1488,4,-8,53,88
2007-06-22,Jordan,Iran,0,1,West Asian Championship,Jordan,-12,12,1520,1782,-3,1,78,26
2007-06-23,Colombia,Ecuador,3,1,Friendly,Colombia,8,-8,1829,1739,0,-4,18,40
2007-06-23,Mongolia,Guam,5,2,East Asian Championship qualifier,Macao,17,-17,799,570,3,-2,207,227
2007-06-24,Indonesia,Oman,0,1,Friendly,Indonesia,-5,5,1314,1603,-2,0,128,58
2007-06-24,Iran,Iraq,2,1,West Asian Championship,Jordan,12,-12,1794,1620,3,-2,23,55
2007-06-24,Macao,Taiwan,2,7,East Asian Championship qualifier,Macao,-32,32,766,996,-2,3,211,188
2007-06-24,North Korea,Hong Kong,1,0,East Asian Championship qualifier,Macao,7,-7,1493,1219,-1,-2,90,152
2007-06-24,Saudi Arabia,United Arab Emirates,2,0,Friendly,Singapore,13,-13,1595,1515,2,-4,60,79
2007-06-24,Singapore,North Korea,2,1,Friendly tournament,Singapore,19,-19,1318,1474,6,-1,126,90
2007-06-24,United States,Mexico,2,1,CONCACAF Championship,the United States,19,-19,1838,1812,3,-3,16,19
2007-06-24,Vietnam,Jamaica,3,0,Friendly,Vietnam,28,-28,1260,1546,5,-5,139,70
2007-06-25,Qatar,Turkmenistan,1,0,Friendly,Qatar,4,-4,1508,1370,1,-1,80,112
2007-06-26,Peru,Uruguay,3,0,Copa America,Venezuela,70,-70,1696,1793,11,-10,43,24
2007-06-26,Venezuela,Bolivia,2,2,Copa America,Venezuela,-11,11,1639,1595,-4,2,52,60
2007-06-27,Bahrain,United Arab Emirates,2,2,Friendly,Malaysia,1,-1,1492,1514,0,0,86,79
2007-06-27,Chile,Ecuador,3,2,Copa America,Venezuela,25,-25,1770,1714,8,-2,28,42
2007-06-27,Mexico,Brazil,2,0,Copa America,Venezuela,60,-60,1872,1999,5,-2,13,3
2007-06-27,Singapore,Saudi Arabia,1,2,Friendly tournament,Singapore,-8,8,1310,1603,-2,2,128,58
2007-06-28,Argentina,United States,4,1,Copa America,Venezuela,26,-26,2011,1812,3,-2,3,18
2007-06-28,Malaysia,Jamaica,0,2,Friendly,Malaysia,-5,5,1179,1551,-3,1,162,69
2007-06-28,North Korea,Oman,2,2,Friendly tournament,Singapore,5,-5,1479,1598,0,-1,90,59
2007-06-28,Paraguay,Colombia,5,0,Copa America,Venezuela,60,-60,1817,1769,16,-11,17,29
2007-06-29,South Korea,Iraq,3,0,Friendly,South Korea,10,-10,1684,1610,0,-2,44,57
2007-06-30,Singapore,Australia,0,3,Friendly,Singapore,-4,4,1306,1759,-1,0,129,34
2007-06-30,Thailand,Qatar,1,1,Friendly,Thailand,2,-2,1354,1506,1,-1,116,81
2007-06-30,Uruguay,Bolivia,1,0,Copa America,Venezuela,12,-12,1805,1583,4,-1,20,62
2007-06-30,Venezuela,Peru,2,0,Copa America,Venezuela,33,-33,1672,1663,8,-4,44,47
2007-06-30,Vietnam,Bahrain,5,3,Friendly,Vietnam,20,-20,1280,1472,5,-4,134,90
2007-07-01,Brazil,Chile,3,0,Copa America,Venezuela,18,-18,2017,1752,1,-7,3,35
2007-07-01,Mexico,Ecuador,2,1,Copa America,Venezuela,14,-14,1886,1700,0,0,13,42
2007-07-01,Oman,Saudi Arabia,1,1,Friendly tournament,Singapore,0,0,1598,1603,0,0,59,58
2007-07-01,United Arab Emirates,North Korea,1,0,Friendly,Singapore,9,-9,1523,1470,3,-2,76,91
2007-07-02,Argentina,Colombia,4,2,Copa America,Venezuela,15,-15,2026,1754,1,-5,3,33
2007-07-02,Iran,Jamaica,8,1,Friendly,Iran,5,-5,1799,1546,2,-2,21,71
2007-07-02,Paraguay,United States,3,1,Copa America,Venezuela,37,-37,1854,1775,2,-8,15,26
2007-07-02,Thailand,Qatar,2,0,Friendly,Thailand,17,-17,1371,1489,4,-4,112,85
2007-07-02,Uzbekistan,Iraq,2,0,Friendly,South Korea,18,-18,1551,1592,5,-3,69,60
2007-07-03,Bolivia,Peru,2,2,Copa America,Venezuela,6,-6,1589,1657,1,-1,61,48
2007-07-03,Venezuela,Uruguay,0,0,Copa America,Venezuela,2,-2,1674,1803,0,0,44,19
2007-07-04,Brazil,Ecuador,1,0,Copa America,Venezuela,7,-7,2024,1693,0,0,4,42
2007-07-04,Chile,Mexico,0,0,Copa America,Venezuela,9,-9,1761,1877,3,0,32,13
2007-07-04,Gibraltar,Bermuda,2,0,Island Games,Greece,37,-37,1126,1133,3,-4,172,171
2007-07-04,North Korea,Saudi Arabia,1,1,Friendly,Singapore,4,-4,1474,1599,2,0,89,57
2007-07-05,Argentina,Paraguay,1,0,Copa America,Venezuela,14,-14,2040,1840,1,0,2,15
2007-07-05,Colombia,United States,1,0,Copa America,Venezuela,27,-27,1781,1748,8,-10,26,36
2007-07-05,South Korea,Uzbekistan,2,1,Friendly,South Korea,4,-4,1688,1547,0,-1,43,70
2007-07-06,Malawi,Namibia,1,2,Independence Tournament,Malawi,-21,21,1263,1245,-5,6,138,145
2007-07-07,Brazil,Chile,6,1,Copa America,Venezuela,18,-18,2042,1743,2,-6,2,38
2007-07-07,Thailand,Iraq,1,1,Asian Cup,Thailand,8,-8,1379,1584,3,-2,109,62
2007-07-07,Venezuela,Uruguay,1,4,Copa America,Venezuela,-40,40,1634,1843,-9,4,53,15
2007-07-08,Argentina,Peru,4,0,Copa America,Venezuela,9,-9,2049,1648,1,-1,2,48
2007-07-08,Australia,Oman,1,1,Asian Cup,Thailand,-11,11,1748,1609,-2,1,34,57
2007-07-08,Mexico,Paraguay,6,0,Copa America,Venezuela,47,-47,1924,1793,5,-7,8,23
2007-07-08,Vietnam,United Arab Emirates,2,0,Asian Cup,Vietnam,52,-52,1332,1471,10,-14,123,90
2007-07-09,Japan,Qatar,1,1,Asian Cup,Vietnam,-16,16,1729,1505,-3,4,39,80
2007-07-10,Brazil,Uruguay,2,2,Copa America,Venezuela,-13,13,2029,1856,-1,0,4,15
2007-07-10,Indonesia,Bahrain,2,1,Asian Cup,Indonesia,29,-29,1343,1443,8,-7,120,96
2007-07-10,Malaysia,China,1,5,Asian Cup,Malaysia,-14,14,1165,1600,-5,3,167,58
2007-07-11,Argentina,Mexico,3,0,Copa America,Venezuela,29,-29,2078,1895,1,-3,1,11
2007-07-11,Iran,Uzbekistan,2,1,Asian Cup,Malaysia,9,-9,1808,1538,1,-4,19,74
2007-07-11,Saudi Arabia,South Korea,1,1,Asian Cup,Indonesia,6,-6,1605,1682,1,0,58,43
